Energy, Efficiency
17.003461063040792, 0.12754036087369447
17.50185414091471, 0.15698005698005701
18.000247218788626, 0.19211775878442516
18.50160692212608, 0.19021842355175655
19, 0.20066476733143412
19.501359703337453, 0.2063627730294395
19.99975278121137, 0.1778727445394115
20.501112484548827, 0.14178537511870815
20.999505562422744, 0.11519468186134851
